SUMLEV|REGION|DIVISION|STATE|COUNTY|STNAME|CTYNAME|CENSUS2010POP|ESTIMATESBASE2010|POPESTIMATE2010|POPESTIMATE2011|POPESTIMATE2012|POPESTIMATE2013|POPESTIMATE2014|POPESTIMATE2015|NPOPCHG_2010|NPOPCHG_2011|NPOPCHG_2012|NPOPCHG_2013|NPOPCHG_2014|NPOPCHG_2015|BIRTHS2010|BIRTHS2011|BIRTHS2012|BIRTHS2013|BIRTHS2014|BIRTHS2015|DEATHS2010|DEATHS2011|DEATHS2012|DEATHS2013|DEATHS2014|DEATHS2015|NATURALINC2010|NATURALINC2011|NATURALINC2012|NATURALINC2013|NATURALINC2014|NATURALINC2015|INTERNATIONALMIG2010|INTERNATIONALMIG2011|INTERNATIONALMIG2012|INTERNATIONALMIG2013|INTERNATIONALMIG2014|INTERNATIONALMIG2015|DOMESTICMIG2010|DOMESTICMIG2011|DOMESTICMIG2012|DOMESTICMIG2013|DOMESTICMIG2014|DOMESTICMIG2015|NETMIG2010|NETMIG2011|NETMIG2012|NETMIG2013|NETMIG2014|NETMIG2015|RESIDUAL2010|RESIDUAL2011|RESIDUAL2012|RESIDUAL2013|RESIDUAL2014|RESIDUAL2015|GQESTIMATESBASE2010|GQESTIMATES2010|GQESTIMATES2011|GQESTIMATES2012|GQESTIMATES2013|GQESTIMATES2014|GQESTIMATES2015|RBIRTH2011|RBIRTH2012|RBIRTH2013|RBIRTH2014|RBIRTH2015|RDEATH2011|RDEATH2012|RDEATH2013|RDEATH2014|RDEATH2015|RNATURALINC2011|RNATURALINC2012|RNATURALINC2013|RNATURALINC2014|RNATURALINC2015|RINTERNATIONALMIG2011|RINTERNATIONALMIG2012|RINTERNATIONALMIG2013|RINTERNATIONALMIG2014|RINTERNATIONALMIG2015|RDOMESTICMIG2011|RDOMESTICMIG2012|RDOMESTICMIG2013|RDOMESTICMIG2014|RDOMESTICMIG2015|RNETMIG2011|RNETMIG2012|RNETMIG2013|RNETMIG2014|RNETMIG2015
050|3|5|54|085|West Virginia|Ritchie County|10449|10449|10406|10356|10274|10077|10009|9982|-43|-50|-82|-197|-68|-27|23|97|94|89|95|92|45|123|123|113|122|139|-22|-26|-29|-24|-27|-47|0|1|0|0|0|0|-17|-51|-52|-121|-35|37|-17|-50|-52|-121|-35|37|-4|26|-1|-52|-6|-17|106|106|106|106|106|106|106|9.3439938349|9.112942317|8.7464989435|9.4593249029|9.2041418638|11.848569502|11.924381968|11.1051054|12.147764612|13.906257816|-2.504575667|-2.811439651|-2.358606457|-2.688439709|-4.702115952|0.0963298333|0|0|0|0|-4.912821501|-5.041202133|-11.89130755|-3.485014438|3.7016657496|-4.816491667|-5.041202133|-11.89130755|-3.485014438|3.7016657496
050|2|3|26|023|Michigan|Branch County|45248|45248|45172|43897|43770|43531|43668|43664|-76|-1275|-127|-239|137|-4|132|548|479|552|551|555|77|434|448|450|414|387|55|114|31|102|137|168|6|37|43|45|50|51|-140|-1479|-206|-364|-16|-161|-134|-1442|-163|-319|34|-110|3|53|5|-22|-34|-62|3148|3148|1894|1968|1968|1984|1980|12.305066858|10.927715104|12.645903254|12.637759607|12.710117712|9.7452536797|10.220493458|10.309160262|9.4955217376|8.8627307287|2.5598131785|0.7072216455|2.3367429926|3.1422378697|3.847386983|0.8308165579|0.9809848632|1.0309160262|1.1468021422|1.1679567627|-33.21020782|-4.699601903|-8.338965189|-0.366976686|-3.687079192|-32.37939126|-3.718617039|-7.308049163|0.7798254567|-2.519122429
050|3|7|22|005|Louisiana|Ascension Parish|107215|107194|107849|110062|112227|114581|117364|119455|655|2213|2165|2354|2783|2091|370|1657|1539|1635|1750|1773|114|663|619|681|796|791|256|994|920|954|954|982|13|101|97|113|134|135|368|1068|1129|1258|1645|960|381|1169|1226|1371|1779|1095|18|50|19|29|50|14|790|790|790|790|790|790|790|15.208043651|13.846839025|14.417480865|15.089784216|14.973460744|6.0850530721|5.5693264174|6.0050791859|6.8636961349|6.6802072469|9.1229905787|8.2775126075|8.412401679|8.2260880812|8.2932534974|0.9269839522|0.8727377423|0.9964375154|1.1554463343|1.1401112242|9.8021669397|10.157947537|11.093083136|14.184397163|8.1074575942|10.729150892|11.030685279|12.089520652|15.339843497|9.2475688184
040|3|5|11|000|District of Columbia|District of Columbia|601723|601767|605126|620472|635342|649540|659836|672228|3359|15346|14870|14198|10296|12392|2243|9196|9234|9447|9415|9593|1180|4671|4537|4809|5030|5218|1063|4525|4697|4638|4385|4375|734|3351|3717|3968|4516|4551|1424|7084|6312|6076|969|3731|2158|10435|10029|10044|5485|8282|138|386|144|-484|426|-265|40021|39986|40265|40378|40231|40040|40209|15.006551904|14.705999455|14.704852274|14.380895938|14.403211858|7.6224014726|7.225592325|7.4855122883|7.6830490249|7.8344584044|7.3841504311|7.4804071304|7.2193399861|6.6978469133|6.5687534533|5.4683509601|5.9196664474|6.1764426617|6.8979422259|6.8330050208|11.560071084|10.052444072|9.4576778257|1.480094335|5.601832945|17.028422044|15.97211052|15.634120487|8.3780365609|12.434837966
050|1|2|36|085|New York|Richmond County|468730|468730|469645|471102|470874|472570|473301|474558|915|1457|-228|1696|731|1257|1381|5695|5400|5367|5300|5387|790|3322|3187|3640|3698|3820|591|2373|2213|1727|1602|1567|217|1225|1195|1303|1537|1551|139|-2091|-3684|-1101|-2106|-1724|356|-866|-2489|202|-569|-173|-32|-50|48|-233|-302|-137|7838|8055|7815|7050|7089|7098|7094|12.107399758|11.465260261|11.377463845|11.206602169|11.366669515|7.0624726946|6.7666267506|7.716409241|7.8192480793|8.0602705677|5.0449270633|4.6986335108|3.6610546042|3.3873540895|3.3063989475|2.6043133807|2.5372196319|2.7622201212|3.249914629|3.272638652|-4.445403493|-7.821855334|-2.334001806|-4.453038522|-3.637671848|-1.841090112|-5.284635702|0.428218315|-1.203123893|-0.365033196
050|3|7|48|483|Texas|Wheeler County|5410|5410|5396|5453|5589|5715|5678|5657|-14|57|136|126|-37|-21|11|69|66|74|75|72|22|54|65|69|63|62|-11|15|1|5|12|10|0|5|5|7|7|8|-3|30|129|120|-57|-37|-3|35|134|127|-50|-29|0|7|1|-6|1|-2|46|46|46|39|39|39|39|12.720066366|11.954356095|13.092710545|13.16597911|12.704014116|9.954834547|11.773229487|12.208067941|11.059422452|10.939567711|2.7652318186|0.1811266075|0.8846426044|2.1065566576|1.7644464049|0.9217439395|0.9056330375|1.2384996461|1.2288247169|1.411557124|5.5304636372|23.365332367|21.231422505|-10.00614412|-6.528451698|6.4522075767|24.270965405|22.469922151|-8.777319407|-5.116894574
050|3|6|47|041|Tennessee|DeKalb County|18723|18721|18717|18795|18903|19098|19211|19182|-4|78|108|195|113|-29|57|222|227|229|228|223|86|229|236|233|255|214|-29|-7|-9|-4|-27|9|3|23|7|12|15|16|26|64|111|188|117|-61|29|87|118|200|132|-45|-4|-2|-1|-1|8|7|298|298|298|298|298|298|298|11.836212412|12.043079208|12.052314413|11.903208123|11.616700961|12.209426317|12.52055812|12.262835189|13.312798559|11.147865496|-0.373213905|-0.477478911|-0.210520776|-1.409590436|0.4688354648|1.2262742589|0.3713724866|0.6315623273|0.7831057976|0.8334852708|3.4122414161|5.8889065733|9.8944764611|6.1082252212|-3.177662595|4.638515675|6.2602790599|10.526038788|6.8913310188|-2.344177324
050|2|3|26|085|Michigan|Lake County|11539|11539|11513|11487|11482|11394|11345|11424|-26|-26|-5|-88|-49|79|24|93|99|107|87|97|46|156|136|162|146|139|-22|-63|-37|-55|-59|-42|0|-1|0|0|0|0|-3|39|33|-4|-14|146|-3|38|33|-4|-14|146|-1|-1|-1|-29|24|-25|397|397|355|397|397|393|357|8.0869565217|8.6203143367|9.3547823046|7.6520515414|8.5203566252|13.565217391|11.842047978|14.163315265|12.841373851|12.209583205|-5.47826087|-3.221733641|-4.80853296|-5.18932231|-3.68922658|-0.086956522|0|0|0|0|3.3913043478|2.8734381122|-0.349711488|-1.231364616|12.824454302|3.3043478261|2.8734381122|-0.349711488|-1.231364616|12.824454302
050|4|8|08|013|Colorado|Boulder County|294567|294571|295986|300671|305548|310706|313864|319372|1415|4685|4877|5158|3158|5508|767|2996|2963|2957|2919|2933|346|1505|1577|1671|1726|1755|421|1491|1386|1286|1193|1178|194|810|860|950|1101|1110|755|2343|2623|2932|893|3053|949|3153|3483|3882|1994|4163|45|41|8|-10|-29|167|8949|9897|10520|10405|10733|10903|10887|10.042620802|9.7753452135|9.596692273|9.3472308949|9.2635289213|5.0447744684|5.2027402638|5.4230885317|5.5270025778|5.5429571281|4.9978463338|4.5726049497|4.1736037413|3.8202283171|3.7205717931|2.715127787|2.8372584825|3.0831442879|3.5256256304|3.5058019443|7.8537585246|8.6536383716|9.515556897|2.8595673824|9.6425345369|10.568886312|11.490896854|12.598701185|6.3851930128|13.148336481
050|2|4|31|017|Nebraska|Brown County|3145|3143|3149|3081|3026|2926|2941|2946|6|-68|-55|-100|15|5|10|29|26|27|25|29|10|47|35|50|24|35|0|-18|-9|-23|1|-6|0|0|0|0|0|0|6|-51|-45|-68|15|30|6|-51|-45|-68|15|30|0|1|-1|-9|-1|-19|40|40|40|38|30|36|38|9.3097913323|8.5148190601|9.0725806452|8.5222430544|9.8522167488|15.088282504|11.462256427|16.801075269|8.1813533322|11.890606421|-5.778491172|-2.947437367|-7.728494624|0.3408897222|-2.038389672|0|0|0|0|0|-16.37239165|-14.73718683|-22.84946237|5.1133458326|10.191948361|-16.37239165|-14.73718683|-22.84946237|5.1133458326|10.191948361
050|3|6|21|061|Kentucky|Edmonson County|12161|12161|12192|12267|12135|12083|12031|12007|31|75|-132|-52|-52|-24|26|110|98|97|103|101|18|124|122|143|131|140|8|-14|-24|-46|-28|-39|0|0|1|1|1|1|24|57|-109|-1|-13|0|24|57|-108|0|-12|1|-1|32|0|-6|-12|14|323|351|349|351|358|352|352|8.9946440983|8.0321285141|8.0105706499|8.5427552459|8.4033613445|10.139416984|9.999180395|11.809397968|10.865057643|11.648223646|-1.144772885|-1.967051881|-3.798827319|-2.322302397|-3.244862301|0|0.081960495|0.0825832026|0.0829393713|0.0832015975|4.6608610327|-8.93369396|-0.082583203|-1.078211827|0|4.6608610327|-8.851733464|0|-0.995272456|0.0832015975
050|3|7|40|013|Oklahoma|Bryan County|42416|42416|42627|43136|43441|44151|44403|44884|211|509|305|710|252|481|128|555|618|578|559|555|74|409|448|510|493|514|54|146|170|68|66|41|4|12|22|24|27|28|153|364|118|597|162|373|157|376|140|621|189|401|0|-13|-5|21|-3|39|1134|1134|1134|1134|1134|1134|1134|12.942644264|14.27630895|13.197552288|12.625064932|12.431820982|9.5379126197|10.349168948|11.644899078|11.134449037|11.513434207|3.4047316442|3.9271400025|1.5526532103|1.4906158954|0.9183867752|0.2798409571|0.508218118|0.5479952507|0.6097974117|0.6271909685|8.4885090307|2.7258971782|13.631381861|3.6587844705|8.3550796869|8.7683499878|3.2341152962|14.179377112|4.2685818822|8.9822706553
050|1|2|34|001|New Jersey|Atlantic County|274549|274549|274761|275078|275763|276321|275499|274219|212|317|685|558|-822|-1280|799|3411|3425|3341|3226|3167|546|2565|2457|2637|2640|2678|253|846|968|704|586|489|350|1573|1471|1565|1778|1790|-382|-2005|-1787|-1655|-3091|-3717|-32|-432|-316|-90|-1313|-1927|-9|-97|33|-56|-95|158|6046|6046|6036|6019|6214|6217|6215|12.407268309|12.435530398|12.103230668|11.692218477|11.522271419|9.3300038739|8.9209045805|9.5528941248|9.5683375014|9.743177411|3.0772644356|3.5146258176|2.550336543|2.1238809757|1.7790940082|5.7216748903|5.3409241505|5.6694271162|6.4441303324|6.5124300096|-7.293043964|-6.488260678|-5.995464458|-11.20292849|-13.5232974|-1.571369073|-1.147336527|-0.326037342|-4.758798159|-7.01086739
050|3|5|51|027|Virginia|Buchanan County|24098|24095|24040|23929|23902|23647|23177|22776|-55|-111|-27|-255|-470|-401|62|234|205|234|173|176|39|295|280|301|264|296|23|-61|-75|-67|-91|-120|0|11|17|18|20|20|-69|-128|36|-167|-400|-281|-69|-117|53|-149|-380|-261|-9|67|-5|-39|1|-20|1173|1173|1173|1191|1192|1142|1115|9.7563009444|8.5718467103|9.8424782856|7.3893729711|7.6600004352|12.299610165|11.70788819|12.660623778|11.27626858|12.882728005|-2.543309221|-3.136041479|-2.818145492|-3.886895609|-5.222727569|0.4586295316|0.7108360687|0.7571137143|0.8542627712|0.8704545949|-5.336780004|1.5052999101|-7.024332794|-17.08525542|-12.22988706|-4.878150472|2.2161359788|-6.267219079|-16.23099265|-11.35943246
050|4|8|30|041|Montana|Hill County|16096|16096|16147|16405|16435|16605|16599|16572|51|258|30|170|-6|-27|72|271|303|303|310|309|36|144|141|165|120|142|36|127|162|138|190|167|3|12|13|13|14|14|12|117|-146|18|-213|-196|15|129|-133|31|-199|-182|0|2|1|1|3|-12|593|593|593|593|593|593|593|16.650282625|18.453105968|18.341404358|18.672449103|18.630731663|8.8473826493|8.587088916|9.9878934625|7.2280448139|8.5616954569|7.8028999754|9.8660170524|8.3535108959|11.444404289|10.069036206|0.7372818874|0.7917174178|0.7869249395|0.843271895|0.8441108197|7.1884984026|-8.891595615|1.0895883777|-12.82977954|-11.81755148|7.92578029|-8.099878197|1.8765133172|-11.98650765|-10.97344066
050|3|6|01|005|Alabama|Barbour County|27457|27457|27341|27226|27159|26973|26815|26489|-116|-115|-67|-186|-158|-326|70|335|300|283|260|269|128|319|291|294|310|309|-58|16|9|-11|-50|-40|2|-4|-7|-3|-2|0|-62|-129|-68|-191|-105|-281|-60|-133|-75|-194|-107|-281|2|2|-1|19|-1|-5|3193|3193|3382|3388|3389|3353|3352|12.278483332|11.032453802|10.45592256|9.6675838477|10.093051178|11.692048308|10.701480188|10.862336511|11.526734588|11.593876632|0.5864350248|0.330973614|-0.406413951|-1.85915074|-1.500825454|-0.146608756|-0.257423922|-0.110840168|-0.07436603|0|-4.728132388|-2.500689528|-7.05682406|-3.904216554|-10.54329881|-4.874741144|-2.75811345|-7.167664228|-3.978582583|-10.54329881
050|3|5|24|039|Maryland|Somerset County|26470|26470|26479|26331|26114|26057|25632|25768|9|-148|-217|-57|-425|136|65|242|274|278|252|257|96|285|233|246|289|268|-31|-43|41|32|-37|-11|12|49|38|38|49|49|29|-151|-303|-123|-435|103|41|-102|-265|-85|-386|152|-1|-3|7|-4|-2|-5|5651|5656|5698|5540|5410|5319|5336|9.1649308843|10.449041853|10.657261697|9.7506239239|10|10.793410339|8.8854990943|9.4305265377|11.182263151|10.428015564|-1.628479455|1.5635427591|1.2267351594|-1.431639227|-0.428015564|1.855709146|1.4491371913|1.4567480018|1.8959546519|1.906614786|-5.718613899|-11.55496234|-4.715263269|-16.83143415|4.0077821012|-3.862904753|-10.10582515|-3.258515267|-14.9354795|5.9143968872
050|4|9|53|031|Washington|Jefferson County|29872|29872|29902|29870|29822|30050|30206|30466|30|-32|-48|228|156|260|47|208|183|200|190|201|101|373|328|328|327|338|-54|-165|-145|-128|-137|-137|2|13|10|11|13|12|81|141|84|314|290|343|83|154|94|325|303|355|1|-21|3|31|-10|42|631|631|631|631|631|631|631|6.9597804992|6.1314749045|6.6809192945|6.3064259161|6.6257911392|12.480760222|10.98974737|10.956707643|10.853690919|11.141877637|-5.520979723|-4.858272465|-4.275788348|-4.547265003|-4.516086498|0.4349862812|0.3350532735|0.3674505612|0.4314922995|0.3955696203|4.7179281269|2.8144474972|10.489043292|9.6255974509|11.306698312|5.1529144081|3.1495007706|10.856493854|10.05708975|11.702267932
050|2|3|39|069|Ohio|Henry County|28215|28215|28115|28223|28073|28078|27887|27816|-100|108|-150|5|-191|-71|91|328|347|356|289|311|82|282|291|250|251|250|9|46|56|106|38|61|1|1|2|3|3|4|-100|-69|-213|-105|-233|-141|-99|-68|-211|-102|-230|-137|-10|130|5|1|1|5|346|346|346|346|346|346|346|11.644005822|12.327696462|12.680094745|10.327883499|11.166364469|10.011005006|10.338212306|8.9045609161|8.9698918967|8.9761772256|1.6330008165|1.9894841552|3.7755338284|1.3579916019|2.1901872431|0.0355000178|0.0710530055|0.106854731|0.1072098633|0.1436188356|-2.449501225|-7.56714509|-3.739915585|-8.326632717|-5.062563955|-2.414001207|-7.496092085|-3.633060854|-8.219422854|-4.91894512
050|2|3|39|013|Ohio|Belmont County|70400|70400|70318|70065|69638|69527|69414|69154|-82|-253|-427|-111|-113|-260|199|664|656|734|713|720|238|926|935|940|787|812|-39|-262|-279|-206|-74|-92|2|6|4|5|7|7|-42|36|-152|95|5|-163|-40|42|-148|100|12|-156|-3|-33|0|-5|-51|-12|3834|3797|3799|3835|3847|3841|3836|9.4598348803|9.3913516531|10.548629325|10.263349191|10.392009699|13.192480571|13.385539323|13.509143822|11.328549528|11.719877605|-3.732645691|-3.99418767|-2.960514497|-1.065200337|-1.327867906|0.0854804357|0.0572643393|0.071857148|0.100762194|0.1010334276|0.512882614|-2.176044895|1.3652858118|0.0719729957|-2.352635529|0.5983630497|-2.118780556|1.4371429598|0.1727351898|-2.251602101
050|3|5|37|117|North Carolina|Martin County|24505|24505|24460|24237|23892|23709|23448|23357|-45|-223|-345|-183|-261|-91|64|240|231|243|240|242|83|324|310|320|331|295|-19|-84|-79|-77|-91|-53|1|2|3|3|4|4|-22|-192|-272|-127|-162|-65|-21|-190|-269|-124|-158|-61|-5|51|3|18|-12|23|156|156|156|140|150|155|155|9.8568700331|9.5992021442|10.209869541|10.178764552|10.340775558|13.306774545|12.882046168|13.445095691|14.038212779|12.605490866|-3.449904512|-3.282844023|-3.235226151|-3.859448226|-2.264715308|0.0821405836|0.1246649629|0.1260477721|0.1696460759|0.1709219101|-7.885496026|-11.30295664|-5.336022352|-6.870666073|-2.777481038|-7.803355443|-11.17829167|-5.20997458|-6.701019997|-2.606559128
050|3|7|40|047|Oklahoma|Garfield County|60580|60580|60758|60706|61303|62407|62977|63569|178|-52|597|1104|570|592|251|962|931|950|989|984|180|717|642|718|677|638|71|245|289|232|312|346|48|230|249|212|223|237|58|-504|66|617|83|20|106|-274|315|829|306|257|1|-23|-7|43|-48|-11|1830|1830|1816|1774|1801|1808|1808|15.840084305|15.261169258|15.358499717|15.775537549|15.551657105|11.8059672|10.523813817|11.607792418|10.798826007|10.083289871|4.0341171047|4.737355441|3.7507072993|4.9767115421|5.468367234|3.7871303431|4.0816661066|3.4273704632|3.5570726727|3.74567351|-8.298755187|1.0818874017|9.9749413952|1.3239328782|0.3160905916|-4.511624844|5.1635535083|13.402311858|4.8810055509|4.0617641016
050|3|5|37|045|North Carolina|Cleveland County|98078|98083|97989|97558|97440|97006|97007|96879|-94|-431|-118|-434|1|-128|253|1112|1081|1082|1045|1062|301|1065|1118|1128|1192|1181|-48|47|-37|-46|-147|-119|9|45|37|41|51|52|-55|-534|-117|-429|153|-100|-46|-489|-80|-388|204|-48|0|11|-1|0|-56|39|2050|2050|2074|2059|2034|2104|2105|11.373224851|11.087293203|11.129053825|10.772474009|10.954891018|10.892522002|11.466784275|11.602192897|12.287836382|12.182416472|0.4807028489|-0.379491072|-0.473139072|-1.515362373|-1.227525453|0.4602474086|0.3794910717|0.421710912|0.525737966|0.536397677|-5.461602581|-1.200012308|-4.412536128|1.577213898|-1.031533994|-5.001355173|-0.820521236|-3.990825216|2.1029518641|-0.495136317
050|4|8|08|125|Colorado|Yuma County|10043|10043|10025|10163|10130|10230|10257|-9999999|-18|138|-33|100|27|-111|38|155|156|140|135|140|14|118|113|92|81|86|24|37|43|48|54|54|4|16|18|20|23|23|-41|39|-95|51|-53|-184|-37|55|-77|71|-30|-161|-5|46|1|-19|3|-4|196|196|196|196|266|261|263|15.355656826|15.374759769|13.752455796|13.179089179|13.723472038|11.690112938|11.136845218|9.0373280943|7.9074535071|8.4301328236|3.6655438875|4.2379145518|4.7151277014|5.2716356714|5.2933392148|1.5851000594|1.7740107426|1.9646365422|2.2453263045|2.2545704063|3.8636813949|-9.362834475|5.0098231827|-5.174012789|-18.03656325|5.4487814543|-7.588823732|6.974459725|-2.928686484|-15.78199284
050|3|5|51|155|Virginia|Pulaski County|34872|34859|34806|34743|34744|34510|34312|34332|-53|-63|1|-234|-198|20|68|284|325|353|326|315|76|408|428|479|409|399|-8|-124|-103|-126|-83|-84|2|3|3|3|3|3|-41|52|101|-80|-86|107|-39|55|104|-77|-83|110|-6|6|0|-31|-32|-6|960|956|995|1096|1153|1150|1148|8.1669039095|9.3542677048|10.194357005|9.4737148005|9.1777868423|11.732735194|12.318851008|13.833135992|11.885734213|11.625196667|-3.565831284|-2.964583303|-3.638778987|-2.412019412|-2.447409825|0.0862701117|0.0863470865|0.0866375949|0.0871814245|0.0874074937|1.4953486031|2.907018579|-2.310335865|-2.499200837|3.1175339432|1.5816187149|2.9933656655|-2.22369827|-2.412019412|3.204941437
050|3|7|05|083|Arkansas|Logan County|22353|22353|22315|22285|22007|22078|21919|21714|-38|-30|-278|71|-159|-205|56|262|271|259|229|247|96|266|261|271|277|282|-40|-4|10|-12|-48|-35|2|2|3|3|4|4|2|-32|-297|74|-101|-160|4|-30|-294|77|-97|-156|-2|4|6|6|-14|-14|580|580|580|582|582|581|578|11.748878924|12.236972817|11.750028354|10.409800668|11.321706048|11.928251121|11.785424004|12.294431212|12.591767621|12.925996379|-0.179372197|0.4515488124|-0.544402858|-2.181966952|-1.604290331|0.0896860987|0.1354646437|0.1361007145|0.1818305794|0.1833474664|-1.434977578|-13.41099973|3.3571509584|-4.591222129|-7.333898655|-1.34529148|-13.27553509|3.4932516729|-4.409391549|-7.150551188
050|3|7|22|093|Louisiana|St. James Parish|22102|22102|22006|21817|21668|21631|21568|21567|-96|-189|-149|-37|-63|-1|56|282|292|231|290|267|18|181|179|207|216|207|38|101|113|24|74|60|7|15|12|13|17|17|-135|-341|-275|-58|-172|-93|-128|-326|-263|-45|-155|-76|-6|36|1|-16|18|15|204|204|204|204|204|204|204|12.869954134|13.429918363|10.669992379|13.426236718|12.379738032|8.2605024759|8.2327239278|9.5614217418|10.000231487|9.5977744291|4.6094516578|5.1971944349|1.1085706367|3.4260052316|2.7819636026|0.6845720284|0.5519144533|0.6004757616|0.7870552559|0.7882230207|-15.56260411|-12.64803955|-2.679045705|-7.963147295|-4.312043584|-14.87803208|-12.0961251|-2.078569944|-7.176092039|-3.523820563
050|3|7|22|069|Louisiana|Natchitoches Parish|39566|39566|39526|39538|39476|39213|39242|39179|-40|12|-62|-263|29|-63|117|565|529|558|530|559|124|376|369|388|402|383|-7|189|160|170|128|176|3|15|7|8|11|11|-34|-250|-223|-416|-117|-246|-31|-235|-216|-408|-106|-235|-2|58|-6|-25|7|-4|2190|2192|2194|2198|2199|2198|2205|14.292218962|13.390032146|14.182414315|13.510929832|14.256385407|9.5112819994|9.3401169413|9.8616070861|10.247912816|9.7677917905|4.7809369625|4.0499152049|4.3208072285|3.2630170161|4.4885936165|0.3794394415|0.1771837902|0.2033321049|0.2804155248|0.280537101|-6.323990691|-5.644569317|-10.57326945|-2.982601491|-6.273829714|-5.94455125|-5.467385527|-10.36993735|-2.702185966|-5.993292613
050|1|2|42|083|Pennsylvania|McKean County|43450|43450|43360|43199|43245|42855|42708|42412|-90|-161|46|-390|-147|-296|115|439|428|420|436|448|157|527|516|522|547|510|-42|-88|-88|-102|-111|-62|1|17|17|18|19|19|-51|-106|121|-283|-42|-236|-50|-89|138|-265|-23|-217|2|16|-4|-23|-13|-17|3178|3178|3169|3311|3204|3255|3256|10.143370418|9.9023645366|9.756097561|10.191321015|10.526315789|12.176665627|11.938364722|12.12543554|12.785900448|11.983082707|-2.033295209|-2.036000185|-2.369337979|-2.594579433|-1.456766917|0.3927956654|0.3933182176|0.4181184669|0.4441172002|0.4464285714|-2.449196502|2.7995002545|-6.573751452|-0.981732758|-5.545112782|-2.056400836|3.1928184721|-6.155632985|-0.537615558|-5.098684211
050|3|5|37|083|North Carolina|Halifax County|54691|54691|54532|54248|53927|53387|53019|52456|-159|-284|-321|-540|-368|-563|157|602|602|559|576|571|176|648|632|672|697|695|-19|-46|-30|-113|-121|-124|8|22|20|25|29|29|-147|-277|-317|-453|-247|-494|-139|-255|-297|-428|-218|-465|-1|17|6|1|-29|26|1416|1416|1417|1387|1386|1398|1397|11.068211068|11.130113242|10.418025607|10.826457155|10.827210239|11.913954771|11.684770049|12.523995005|13.100764994|13.178478312|-0.845743703|-0.554656806|-2.105969398|-2.27430784|-2.351268073|0.4044861188|0.3697712041|0.4659224332|0.5450820442|0.5498933397|-5.09284795|-5.860873584|-8.44251449|-4.642595342|-9.367148613|-4.688361831|-5.49110238|-7.976592057|-4.097513298|-8.817255274
050|3|5|12|086|Florida|Miami-Dade County|2496435|2498017|2508171|2580077|2611183|2641928|2668903|2693117|10154|71906|31106|30745|26975|24214|7275|31319|31136|30754|31428|31534|4332|18405|18154|18775|19464|20313|2943|12914|12982|11979|11964|11221|8945|39807|35818|38777|43953|43862|-1761|18990|-17931|-21354|-27787|-32723|7184|58797|17887|17423|16166|11139|27|195|237|1343|-1155|1854|41617|41449|41251|41314|41677|41341|41107|12.310327641|11.995546361|11.708871181|11.835435923|11.761985222|7.2343171952|6.9940630984|7.1481451658|7.3299263336|7.5766222431|5.076010446|5.0014832623|4.5607260155|4.5055095897|4.1853629789|15.64664301|13.799347365|14.763442082|16.552211885|16.360252293|7.4642588176|-6.908149467|-8.130039514|-10.46427574|-12.2054748|23.110901827|6.891197898|6.6334025685|6.0879361441|4.1547774906
050|2|3|18|135|Indiana|Randolph County|26171|26171|26180|26017|25850|25600|25341|25172|9|-163|-167|-250|-259|-169|88|289|327|300|294|298|42|278|319|294|287|256|46|11|8|6|7|42|0|-2|-1|0|0|0|-38|-176|-179|-259|-254|-202|-38|-178|-180|-259|-254|-202|1|4|5|3|-12|-9|329|329|329|329|329|329|329|11.073433339|12.609173463|11.66180758|11.54276516|11.798942846|10.651953177|12.300692155|11.428571429|11.267937418|10.136004593|0.4214801617|0.308481308|0.2332361516|0.2748277419|1.6629382535|-0.076632757|-0.038560163|0|0|0|-6.743682587|-6.902269266|-10.06802721|-9.97232092|-7.997941124|-6.820315344|-6.940829429|-10.06802721|-9.97232092|-7.997941124
050|3|5|13|127|Georgia|Glynn County|79626|79626|79790|80215|80985|81592|82343|83579|164|425|770|607|751|1236|261|1020|972|1007|983|978|219|772|730|835|832|817|42|248|242|172|151|161|25|133|140|148|182|183|103|58|384|259|334|806|128|191|524|407|516|989|-6|-14|4|28|84|86|1453|1464|1478|1448|1225|1251|1255|12.749601575|12.05955335|12.387976159|11.992558026|11.788671786|9.6496984469|9.0570719603|10.272055703|10.150364474|9.8480008679|3.099903128|3.0024813896|2.1159204562|1.8421935523|1.9406709177|1.6624480485|1.7369727047|1.8206757413|2.2203922286|2.2058557636|0.7249773445|4.7642679901|3.1861825473|4.0747857382|9.7154084449|2.387425393|6.5012406948|5.0068582887|6.2951779669|11.921264208
050|2|4|31|061|Nebraska|Franklin County|3225|3225|3232|3217|3191|3066|3050|2985|7|-15|-26|-125|-16|-65|7|26|29|24|28|27|4|44|48|39|25|29|3|-18|-19|-15|3|-2|0|0|0|0|0|0|6|-4|-5|-93|-21|-49|6|-4|-5|-93|-21|-49|-2|7|-2|-17|2|-14|59|59|59|55|30|29|23|8.0632656226|9.0511860175|7.671408023|9.1563113146|8.9478044739|13.645526438|14.981273408|12.466038037|8.1752779595|9.6106048053|-5.582260816|-5.930087391|-4.794630014|0.9810333551|-0.662800331|0|0|0|0|0|-1.240502403|-1.560549313|-29.72670609|-6.867233486|-16.23860812|-1.240502403|-1.560549313|-29.72670609|-6.867233486|-16.23860812
